@relation R_data_frame

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute Class {1,2}

@data
-95,518,3977,-2464,4435,2774,2681,2075,-1626,167,1444,-1363,-318,-6328,812,-1755,1541,847,1016,153,1
657,-722,849,264,-532,2524,-354,-77,397,886,832,-1364,8,1547,1313,5,-887,833,-885,348,2
-2783,-602,-2068,2561,1323,-2435,-2317,1828,-1336,3431,1332,43,-1866,261,-2304,2429,11,-1223,-1096,-1966,1
936,2333,1106,1104,1413,-176,24,-47,699,364,2122,-348,654,67,-403,-917,1629,629,-868,-64,2
165,871,195,-139,1106,1079,419,-136,-543,1973,-1109,1126,-1159,762,-568,999,846,-332,305,1903,2
817,1644,1295,727,344,1167,2437,-389,146,727,665,204,296,-189,2359,1484,1329,1454,198,2385,2
-224,1143,222,-1918,-2152,-342,-177,-1874,-424,-3295,1068,-1098,1588,451,-2125,-765,-2401,-207,-333,47,1
1798,613,3364,7,323,2163,2125,-1029,-206,4128,202,-548,-827,5795,-384,1256,-275,695,-859,2393,1
-331,3182,861,-2083,243,1842,1018,825,-701,151,-4317,-363,-1567,-2805,518,495,-1201,-5458,1985,876,1
-893,1879,1559,-2723,-434,4395,4872,-14,2173,268,-953,402,-242,-41,-3587,1742,-2376,-772,1487,-2135,1
2766,-937,-1519,4553,-462,-414,-1243,187,785,3674,-479,-263,-2104,626,-58,2452,-762,-1093,-3906,179,1
586,12,1232,1056,699,845,576,-34,1522,1388,1458,-944,-146,9,-186,272,908,-823,2612,-182,2
-642,-1162,696,-295,-114,1215,61,1374,2214,319,71,-1114,515,1344,1222,733,172,-458,287,1352,2
-1161,-266,1161,993,35,-773,-157,-404,2119,781,613,1884,-764,-293,-921,1681,268,-17,478,-1283,2
996,184,-606,-597,-154,1855,451,-805,-514,253,1082,2131,-673,2679,-181,1342,1101,14,16,-1089,2
-1643,-494,-19,-1771,344,2964,1313,-4197,2354,925,-636,2157,277,-341,623,-916,448,3356,1968,566,1
-262,-2463,2991,-2179,-673,-1159,1371,2249,-2573,1767,-1097,3338,-304,-317,-2649,-815,-1592,347,-1505,-1747,1
1246,2272,-718,-1244,-1065,684,133,1501,5032,-1038,705,1779,-3027,-3215,104,-2529,1113,1563,-229,2157,1
-185,2264,-4,-663,-918,2024,-1764,-1143,-55,35,1769,768,178,-543,-86,468,-678,1327,-376,-13,2
913,1211,-217,2426,-158,3931,-117,-1895,-3493,1824,-3158,-596,1668,374,-93,-1719,672,3546,-1365,-871,1
534,711,211,22,-912,119,1478,224,-151,585,1639,424,753,-1954,311,1276,-742,334,2066,-178,2
-181,1054,437,1661,1,-561,-77,1203,22,517,-487,-488,1137,979,-184,1706,-241,0,-377,-85,2
1108,2132,-1707,555,-274,-694,559,-115,1865,1036,1548,1803,-416,-1095,-829,1419,-939,678,-71,1748,2
723,-1259,-203,9,145,926,2499,734,293,762,1254,253,347,-1228,736,698,-1457,-3,965,226,2
156,-63,1798,-868,14,-818,717,-831,637,2173,737,1196,1278,1054,526,264,263,34,1268,-2625,2
178,-3167,1035,-1915,2016,311,3224,1265,-1174,-2261,1808,212,87,37,2965,-18,199,-1205,-1386,-1107,1
-358,3019,125,178,-102,1,-1265,-798,1745,374,-978,-771,-89,922,43,-2817,543,-2771,-865,-263,1
484,82,729,3359,1224,-316,-819,1561,-268,-789,631,1072,915,409,2337,26,-65,-798,987,26,2
103,868,618,984,-796,-557,825,1807,-1385,345,1101,185,2,-474,-47,168,875,1828,-62,-468,2
1253,1998,983,-507,296,1444,-3,595,709,725,1047,281,2319,-136,-524,318,2283,-374,-1095,653,2
2157,2534,336,-411,-92,-429,-2661,-406,-4023,4695,-595,-499,-684,469,-2507,-819,-1487,1708,203,248,1
387,569,366,-35,1109,-78,175,-54,-1714,114,-415,68,101,-192,713,327,48,608,434,553,2
3662,1403,465,-681,745,564,836,1124,553,-3766,-617,3141,-54,-779,1777,-197,476,-1519,-347,-505,1
1404,-4788,-1549,-3267,-2304,4739,-1549,-1268,5378,-2353,305,1431,32,456,-45,703,-387,-4688,1412,1562,1
902,125,-617,-1552,1506,244,478,714,-27,-735,1051,1737,2024,-445,1768,-1898,1104,1016,71,1254,2
632,-242,2076,-95,3254,-137,477,1052,-1914,2149,1374,-2032,-1635,-1701,5347,342,-952,2611,-502,2369,1
505,-192,-84,224,1296,2109,-1387,-15,-134,1155,1232,758,-246,-714,224,51,723,584,21,1089,2
47,2544,1727,-757,253,734,-106,-212,73,452,56,1115,-897,1839,-35,2304,2415,-217,1588,-1243,2
966,283,-161,826,-273,-149,-88,-82,-304,934,2005,-37,479,1777,572,-486,-304,-1133,-758,441,2
1388,-2983,492,484,1584,-6946,-1103,-902,-279,-1517,2926,-683,-3992,-1429,3039,887,-3,579,-447,-403,1
1784,1181,1178,1334,1829,-324,162,86,698,317,1068,108,-4,72,85,-1614,33,2161,-824,2458,2
-175,3399,1881,-1137,-11,1664,-1998,-1089,-2081,-4785,-1261,924,2222,111,953,3384,1851,-436,3144,-2948,1
-18,1158,1729,2717,681,-956,118,1369,67,919,411,1618,-57,758,-21,1072,242,-117,954,-1235,2
-1238,-185,-1576,-658,-1053,4,-1487,1285,-1218,1434,-3597,1067,-313,225,1949,-2874,-113,1321,-982,3687,1
-423,1516,1191,2018,-882,-14,-395,45,1805,2056,1407,-1517,139,-9,-763,-147,-1236,-106,847,1141,2
378,196,-733,1063,1297,842,446,-795,1994,1784,-196,1402,-197,185,-115,157,1172,153,257,621,2
1715,784,1046,459,1768,696,784,902,617,1888,63,1666,355,357,-114,834,1382,97,549,1074,2
-1952,214,-379,-3054,3233,3552,2082,474,2758,263,-1702,365,667,-48,599,367,-794,-146,-1041,4066,1
3016,-518,49,1671,1136,-451,-669,1201,336,2382,1893,-156,1,2268,963,553,985,1093,709,-1669,2
-731,-2339,-298,2207,759,-1368,-2805,734,155,228,-1512,-1309,424,-2715,3008,583,-1854,3557,2362,-1672,1
14,278,174,1247,259,1183,1607,1569,1556,1221,951,1139,918,1753,611,1076,511,178,113,1101,2
-2,52,1651,2272,-747,101,-82,464,178,-22,815,2498,23,1649,-387,2767,145,-785,1593,902,2
476,1039,2461,-1331,-93,223,261,1441,-2183,-1516,2504,3485,-2336,-225,12,2527,-1143,-662,776,1877,1
-415,-3334,-524,-103,722,993,-1777,393,1173,-1395,-734,2718,-1734,357,-704,-955,-2517,-22,2164,2404,1
159,1146,809,513,-83,538,63,-656,-976,-43,33,291,568,85,1398,1933,536,-985,-19,183,2
2518,-935,1115,33,-212,-637,875,38,205,-177,-119,1053,139,241,31,154,2388,1122,972,934,2
1421,-1308,2567,-2783,989,259,317,-137,-2613,1712,454,-23,-1135,759,222,-1902,341,-2168,3715,-61,1
-163,-2228,-105,-3632,1607,1116,-1634,87,-1896,2832,-178,-2219,-2749,4685,-382,253,-413,343,-1484,96,1
492,-46,-496,2397,425,908,138,-18,1228,-1433,-943,-748,1576,-791,926,228,431,-954,-479,335,2
454,464,3221,1301,-901,2227,-1446,12,-334,835,53,-3837,3332,1225,-279,-2705,106,264,-2847,88,1
-21,-1055,3274,3971,-1748,102,-1623,124,5174,1155,558,-5291,-5202,421,495,-384,-662,74,-934,616,1
-738,3,1664,2438,-3233,5208,-1917,966,2958,159,-1186,2505,1811,-1425,-643,2229,-1683,11,-437,-2487,1
2503,868,-671,-767,-2365,73,-964,3236,-338,1898,-2833,6285,-4564,2287,1481,-341,1655,24,-2735,-4653,1
-1469,-1536,-2086,-266,-738,1744,-415,244,-362,-3732,-1391,-2438,607,2733,1206,-261,-1639,-322,1137,-758,1
146,1988,1849,-98,888,1042,-53,634,1359,1465,-236,-504,123,48,512,213,2416,-1091,-145,1741,2
1439,-556,1469,-953,897,-553,89,-799,-1549,-425,-226,1227,1815,-1181,242,648,-1858,439,851,2228,2
1405,-335,899,-303,62,2226,78,841,-259,-584,-1477,2199,1594,-545,-1593,181,588,1031,-504,2135,2
2079,-3078,1964,1471,-1937,-144,1027,-692,1322,-629,-616,228,1962,482,1743,393,3713,712,1361,-411,1
186,185,76,329,108,-473,471,299,2786,-859,-1168,-18,3541,-3557,-3769,-931,-652,-1517,-2338,1125,1
-813,1795,-619,1997,16,78,-237,-1096,852,308,163,521,336,-682,157,646,22,-96,504,-98,2
1355,3258,-3087,1964,-2217,1342,1531,-4359,-2196,1005,13,-198,117,247,-836,23,-1096,189,-2459,-3152,1
902,803,1173,24,36,361,1237,641,4,29,434,1688,517,1634,656,766,704,517,535,1228,2
-399,1008,-223,2766,1535,579,577,-258,256,216,-348,1751,-734,1732,115,545,-62,391,-44,-1139,2
444,2161,-1267,-1464,-334,-1179,-1149,693,774,2394,3232,-432,2703,1194,57,175,-2933,-4326,1066,1066,1
-823,1895,127,-1756,-2859,3062,1571,-3788,-968,-892,524,-1474,-557,-1672,-87,-151,-12,-4,3383,4388,1
1105,1483,812,75,1244,571,1126,591,-2359,228,1708,-372,536,573,989,2243,62,-408,2329,1484,2
1214,821,-2309,1969,9,3309,-1231,2005,-1556,12,1093,2082,18,1526,-246,478,-1323,-1967,-8,-11,1
3082,1383,-2261,-936,482,158,1591,97,-734,969,805,-203,-484,818,-277,3133,1578,502,609,2972,2
42,399,-2842,1048,252,229,586,2469,-3217,-3768,1896,3882,-1958,-1014,-774,-2743,1852,2429,837,-1434,1
-464,1313,-106,134,1237,1196,388,-1622,-428,343,52,1396,1162,919,-938,714,1114,186,124,235,2
1346,142,91,99,-265,2021,102,392,493,-125,-1795,464,747,983,-433,-1069,2125,1262,1764,829,2
68,-66,1105,-217,107,-1351,-182,707,357,1822,-648,-351,-336,218,6,1858,945,1743,708,109,2
-1552,1721,1802,126,-2027,151,1942,-3931,-579,-441,-648,103,-821,-1551,-2712,-252,-383,7,-1291,1903,1
-1264,852,983,535,-1112,745,879,1566,-994,-326,-654,-52,617,534,1246,1873,1475,676,1946,-502,2
-383,-1268,1134,-359,-707,556,515,312,-36,2052,1668,2204,1857,-96,-702,-294,-945,-281,2597,704,2
242,-689,-19,-219,75,-1192,1685,-936,1243,-14,828,-265,-678,106,-1253,52,152,975,157,608,2
-897,-1568,-2242,2267,481,716,-2382,-269,-364,-1631,-1412,2089,1534,-6005,-1117,-2752,8,-3996,-1654,-422,1
769,-1321,-526,-2857,3241,-6,-576,-201,27,1661,1144,7,2788,763,-8,699,-888,297,-1339,412,1
333,-3284,5662,2467,-2813,64,-5128,486,-1075,-1518,143,-4215,-1482,466,-1524,-2346,833,3229,-3419,2593,1
84,-472,108,1036,-385,639,3073,17,-323,592,-951,-399,78,1484,1079,196,1515,1481,654,858,2
1259,109,756,487,1991,1368,776,-425,1018,-496,2,1358,1,-971,858,-74,-866,21,-339,168,2
1469,-1814,876,316,502,-179,158,76,-1373,-51,-1122,-477,42,4,202,904,-1613,1795,82,72,2
-198,2285,-3186,-45,-436,-607,1885,878,1332,284,-926,316,261,869,-658,959,-1228,-1461,179,124,1
2015,203,1218,-3186,-924,1321,2526,-12,4,2022,-694,3265,1477,1423,-755,751,-2151,-2992,-7,1492,1
1185,351,-1908,73,-3129,2084,-1584,576,-1202,-4108,-2368,2482,1082,-1265,-1843,2763,-432,-76,1183,1945,1
132,-447,1018,-386,1396,708,24,-2775,2248,881,986,971,-201,-304,2081,-1136,1414,511,1562,19,2
-394,624,-344,996,561,677,2215,826,352,-81,1675,1483,-402,744,766,323,513,1448,-786,1379,2
-294,-85,-376,945,1,797,-397,11,16,911,2039,1862,-537,265,2379,819,636,556,-828,1199,2
247,-1193,-2341,-332,414,296,-1217,-1038,273,-1333,484,-332,-615,-2098,-52,3222,-1684,435,63,163,1
-178,2555,716,501,-279,227,149,555,168,-64,-1852,266,1668,953,724,607,-4663,1496,461,483,1
67,-1216,1515,-187,1331,93,1722,-1252,1658,-641,1255,396,-12,-118,1898,1056,584,406,-173,35,2
241,1439,125,473,5271,2448,854,2747,-3827,-1043,1336,-312,-197,-1062,-41,328,665,3052,206,303,1
1695,1708,-63,-1725,2687,-8,742,15,668,2226,3035,1068,-287,2323,-1168,-228,1168,-2876,-308,5,1
-1096,-292,254,-3686,-5089,826,-1232,-981,155,2688,2782,3537,138,-1665,-51,-3702,251,-3264,-395,1059,1
1899,-555,802,-1688,-1263,737,1328,-609,28,416,618,796,752,146,-377,-1536,298,1192,1216,-397,2
39,2357,-82,-141,231,-845,-1362,989,-203,-592,-27,2262,316,-1906,-2836,1496,-706,-704,-2905,1638,1
-4474,2192,-979,1592,-918,2539,-1156,-1335,-1736,3434,-1789,3665,2121,365,-996,2281,2316,3,-291,781,1
-284,-981,-3204,1618,-3606,1989,-805,-1261,-3416,1558,1489,2783,-4497,154,-331,1054,2705,-1105,-3443,1996,1
208,1308,-296,447,689,547,2009,1758,1426,691,972,-367,2488,-474,565,1574,58,1002,532,12,2
69,944,1046,2024,1537,553,392,-241,-642,1496,863,2962,388,438,27,-1767,1239,1577,-29,1692,2
-228,345,655,49,251,841,-119,2365,331,2,74,853,1058,1379,63,-376,-838,1716,977,186,2
-891,-674,547,713,1112,1213,-625,432,463,78,-376,392,762,-87,849,-1681,-1113,2456,-606,2074,2
-1947,796,132,325,1291,666,117,446,-1328,-1529,-204,1352,1369,489,19,54,728,-141,1398,2071,2
149,489,354,-214,-172,17,662,1299,-658,1428,322,699,75,3138,347,39,1316,1926,-1338,-765,2
62,2334,3465,2204,-864,-1327,1629,-146,-1587,-2313,-2442,-47,-1197,38,-1172,324,-1202,708,474,-1636,1
-4022,-1509,-2589,-2851,-1243,1484,-225,-603,-1465,-463,491,4936,-2616,1027,634,-1418,2162,1666,36,-2728,1
-486,44,11,1348,1787,-46,-549,418,1422,503,873,318,1918,1064,-82,582,1154,-42,-73,1812,2
-1132,-18,-368,-77,-56,-691,114,1328,399,104,-1885,-829,-2402,-4104,-1038,768,119,-976,-1167,-4081,1
906,1018,1894,-118,-383,1953,456,154,7,-448,424,2323,2324,2051,803,987,46,-542,1398,-288,2
-1203,-316,-1035,-649,651,949,759,576,-11,615,2382,584,-1072,-14,794,1122,-446,375,307,-273,2
343,922,-67,-43,-1758,959,-376,959,1002,1838,1786,-157,-212,241,2513,-1708,-895,-101,-1135,1399,2
817,357,748,157,-514,1104,-1305,392,656,-721,411,-564,1033,1199,-464,262,-596,-202,-8,-378,2
-2018,-385,51,-2061,-479,1259,-724,-4875,908,106,-486,6438,158,-523,2011,42,264,-1801,-188,-1816,1
1424,1422,1616,-905,1637,316,979,1495,889,-541,441,2728,2006,1185,-233,1,-498,-818,1956,-434,2
-881,-28,515,66,-38,862,1979,-13,1508,102,561,2379,165,-778,1136,-1787,359,377,91,-1,2
428,1323,446,426,2544,982,-298,-1529,14,2856,-1592,-4943,-678,2263,-699,629,-1344,1941,-118,357,1
3178,-1426,2334,47,3112,-2626,29,1007,324,37,-549,219,-1914,-1309,-969,3135,2634,4893,1223,-2516,1
1167,2792,1853,-1146,-66,366,-1277,2158,4613,64,974,23,-4344,28,109,-1043,3201,1844,2465,-747,1
139,-2139,-299,-4262,-2458,-811,-3,-249,-1,419,439,-1667,4318,-1228,-817,308,205,2814,-345,-3471,1
-932,-51,156,-1173,1959,987,1306,429,116,433,949,94,1168,645,1352,1401,1274,-3,-879,-14,2
1063,1525,554,-873,75,2186,69,187,34,-1651,-72,1045,-1274,-94,1699,1684,332,338,2761,898,2
-221,2397,-1467,2796,-1706,641,-885,296,-1642,-1157,-621,-1961,-507,2365,1017,-1999,-1321,244,-436,-992,1
-3491,-3835,-1156,3451,-628,5641,256,3344,4071,-2176,2501,-4298,-3089,-1957,-667,-2155,2848,-504,-1763,-1716,1
2227,-749,363,-66,636,134,-88,758,-496,258,-1462,-1296,-1048,334,-988,94,29,34,2644,646,2
-787,1445,-2259,-171,1836,1438,-459,491,2374,-1226,-1454,-179,1048,-272,-2665,-494,1763,2895,1626,1812,1
173,1412,1176,3575,52,94,-27,406,2636,-1171,427,-3512,148,-2042,-814,-919,2939,1725,-4328,-1343,1
311,1497,522,-2246,-194,-379,-3907,-4278,2438,95,1268,-209,304,2666,-1861,-104,2552,-2128,3804,-442,1
-128,-46,683,3413,346,1659,-182,-46,595,904,-124,-74,1295,1942,6,998,451,-1112,1404,944,2
624,1285,1085,306,-23,-1122,204,2002,627,103,162,832,459,564,2367,-53,-31,71,-2465,99,2
-39,-3767,1024,-1053,1732,693,1925,-1153,-273,4278,-259,157,-4276,979,-2299,268,98,3472,1135,1008,1
226,315,-63,-328,1442,2186,1723,-2414,204,6,-405,-192,-5813,1397,483,-1072,4163,615,-643,-1,1
-2039,2888,-975,208,-415,-2058,216,1898,-3312,-1273,2944,-2032,-4262,-52,438,-24,1025,-172,247,-1174,1
837,426,631,648,76,-413,-194,172,1332,703,2165,-434,866,301,889,-478,291,249,199,1373,2
209,-911,-614,1892,1345,1317,267,1618,2853,169,1423,384,662,-853,1237,-432,279,-27,1464,116,2
1181,964,-13,1066,-3,-772,498,1721,726,1361,-735,-122,-464,835,1205,1103,1307,1199,-436,996,2
1513,-1259,-903,1265,-298,4576,-2471,-2752,-1289,-1956,-342,2013,285,-1226,-109,-1783,1004,1238,-18,-751,1
2127,4929,-375,-349,2708,2989,-374,-588,1295,-4146,-1522,-99,-949,713,-153,3516,9,-7,-2413,-876,1
574,-961,761,-2945,-2441,-1351,486,4153,1108,824,-2449,-2314,1396,1248,368,-2684,1535,1379,1602,-566,1
-1273,-1618,335,-745,1716,-3376,2807,2755,5358,-1156,-866,819,1833,2686,3377,-1599,734,2082,-725,462,1
-761,-542,-1228,1292,-3325,-1526,378,-4653,-2263,-2299,-1066,-155,1219,1589,1066,314,389,103,714,-552,1
1169,2282,-4533,-4398,1431,-1475,-3874,473,1406,3783,2304,874,-537,54,-1267,2799,9,-836,2411,-579,1
1111,923,12,276,1464,-625,699,791,231,699,2528,442,265,2161,599,78,1294,815,-169,871,2
266,3064,-374,1454,-718,-1886,717,-1738,224,791,103,-1002,2783,1725,84,1489,632,1965,4703,1269,1
-1462,1229,959,1899,394,-555,-1041,287,214,-722,1907,466,-1752,-2942,816,982,-1896,1405,-366,624,2
-123,1225,504,397,-339,1757,-832,-1099,495,1316,519,76,639,876,-298,-1103,101,1289,2481,1477,2
-237,1082,468,2316,444,64,-401,14,-6,626,1723,1249,-978,44,898,1256,-59,559,-11,-401,2
2238,228,-1693,86,2347,975,-3232,1947,-3973,-2796,3905,-432,2112,-2873,3275,1193,-2347,1737,3183,94,1
1794,-481,366,-312,1282,162,463,1304,-625,272,1718,114,-915,918,812,1567,548,18,1529,482,2
1808,1401,-29,184,1771,873,-901,1698,32,-883,-41,554,507,-53,-898,1242,666,-7,437,364,2
-478,-349,-892,694,393,2012,193,-758,1805,-472,19,-2267,308,781,155,22,-165,626,927,-787,2
-1854,177,939,345,1476,723,61,1046,-146,614,275,709,582,-1187,-328,1547,-1354,508,-931,-937,2
-2578,-297,-1602,376,-188,-579,3887,1178,-1888,-2811,-2565,506,2942,1407,598,163,-2482,3799,777,2229,1
59,328,-3968,-1158,1402,-673,-172,-1816,1965,668,147,-1927,2073,-422,1827,-449,1655,-2434,-2571,1135,1
77,-26,-1741,-2371,-39,-3147,-1934,1546,61,745,198,-2491,-152,497,129,-817,1519,-629,223,378,1
-1754,306,737,422,-1167,-204,1166,2211,444,171,103,-381,-1042,-1734,195,-277,977,681,-386,213,2
227,-2816,4337,-3615,-2786,-812,1562,-466,4356,1251,416,626,1936,2031,-449,4,-3702,2204,1315,-548,1
-3014,-1071,1383,3307,-1337,-651,-1019,37,2338,-771,527,-2063,126,1417,1756,-413,1671,-2025,-1297,641,1
439,-1219,636,-15,-235,-1948,-693,1565,2834,-766,-4628,-1357,844,618,397,-2912,922,-2214,811,-2446,1
309,342,-892,1307,-662,1964,-1468,-598,93,919,-34,892,-2148,468,78,544,1398,639,-298,1914,2
921,189,462,474,116,809,-1238,18,-4095,-1296,-3248,1652,5545,-285,1478,-1902,1844,1192,-1322,-879,1
597,1317,241,-2343,-1934,-1167,1258,-286,651,-991,136,1423,1788,-3996,-2482,2182,2901,95,-1695,2936,1
654,-869,2263,-63,2564,-531,513,-58,156,125,-1857,-1413,683,1084,1789,-151,974,2117,-1297,-916,2
802,-269,38,606,371,555,-211,-598,17,1643,-1131,1463,197,55,1241,1903,-16,-1385,1457,413,2
-629,77,226,1948,423,935,-2234,1673,-744,269,-953,-708,1381,-3969,766,1528,429,-985,2174,371,1
1579,-3229,1292,1592,-149,-217,1555,-1397,644,1664,-1496,2966,3332,-373,-1201,-1228,2875,1937,-1236,-2166,1
-801,-36,1134,202,-1115,-498,613,1473,356,18,2723,2724,84,-1022,1537,1228,-1294,-1747,-1866,345,2
137,799,57,707,1835,-418,1362,2497,-516,3501,1664,-498,-835,-28,-588,111,1342,14,926,2428,2
27,152,2269,229,131,354,184,-28,809,-287,-177,-363,202,-934,1496,-1487,-1344,1141,2131,413,2
3954,48,-956,-12,264,641,1406,-4422,4174,-3454,-4251,-379,-3673,475,2824,-1131,-1954,-112,-2167,1197,1
111,1026,958,1882,638,1728,1153,-305,-1069,-203,-585,1388,577,-471,1513,357,1661,1119,2513,-134,2
61,-543,2269,975,627,-131,556,-1008,458,253,1131,-508,1336,1587,1796,-289,143,-474,-419,-106,2
249,-8,2868,-2451,-1535,-3127,-115,-213,-278,368,-579,-269,2531,2805,107,1717,1014,2523,-76,-2236,1
2642,408,2878,223,2757,1652,-826,2279,926,1445,-2002,-709,-2934,1212,-1074,-1662,-581,2192,4938,3202,1
1758,-936,-2661,-3,-3583,784,-3507,1285,2782,987,-1386,185,-5,-2141,-717,-841,2075,1582,282,779,1
-52,-5856,806,-972,-3083,2035,669,-1113,-603,1111,661,-92,-1244,2067,647,-986,-381,-452,726,3897,1
2515,1205,2993,-2723,-336,987,4325,-1762,-3298,-3738,23,1134,-537,474,-1271,1877,-827,-42,1425,-704,1
583,2902,2414,-2936,-1629,1618,2913,-3423,1645,42,-3315,2473,-3117,-2584,344,-2037,1326,2051,-158,774,1
35,-2703,-2966,2817,-325,325,-83,2138,-2756,1485,-179,-1005,1548,-2138,2201,-1844,-163,4224,3036,3862,1
2077,-302,-44,-79,-2026,71,-1399,1543,263,777,74,1231,124,1032,387,1513,486,438,173,-384,2
-3458,-2727,-1545,2,-734,-1766,378,-119,-603,311,2468,-606,-958,-2602,88,1912,615,1002,635,1096,1
-101,-84,-4368,-178,-1788,-1159,-1894,-38,-2235,-509,-1324,-3535,24,-1398,548,-1363,1788,-2348,1979,-4141,1
1321,-785,1045,-965,1891,592,-658,1691,499,-1099,144,132,-356,-314,-1296,1212,1685,1,1092,-481,2
221,828,1814,2289,-2833,-32,1178,-649,53,-662,1094,337,713,1654,-924,29,1002,409,1338,-1148,2
-207,-621,924,743,963,-755,-539,1047,547,401,733,246,1223,-76,1501,714,2013,589,1222,212,2
1938,-315,382,1104,942,1275,313,532,-1507,344,-1062,501,917,-15,1426,12,868,-1457,-246,-634,2
1556,-461,-2423,-1808,636,-1386,-831,-1805,2952,2672,2825,2393,-1148,-452,-145,2864,56,21,876,-1328,1
-304,-9,68,103,-852,-108,22,1278,-529,1115,-1369,-1232,258,-1581,103,-1022,2025,84,593,-1431,2
372,-391,1884,-493,758,647,988,7,-71,464,386,43,-106,84,897,-1066,1656,1954,865,1779,2
164,1884,2449,1232,-448,375,3116,1411,1936,559,-64,-602,-157,-1621,1878,3239,5447,-3153,-2625,-1545,1
1197,-1538,402,677,-423,1134,-263,387,-1246,468,-286,533,1757,237,-1014,3729,-1398,1257,345,-1167,2
126,1609,-1391,1186,1955,689,615,-1355,638,-233,-1555,2447,-2441,-612,175,1908,-156,-778,318,-335,1
-15,-8,-97,-412,2694,-39,-388,899,197,1684,341,1301,155,591,1848,2066,329,1038,896,42,2
1039,84,1665,1758,-693,34,1505,314,883,-2035,825,1869,-219,-682,209,-67,101,265,527,1364,1
2198,-115,17,435,42,-1621,-493,1275,748,653,-332,1076,1427,504,91,-653,-826,-36,592,2304,2
-506,-933,503,769,-1264,1364,1386,-684,-522,73,2513,222,-592,1046,1068,-144,1031,785,2555,2743,2
2082,-279,-819,1026,1734,638,2532,573,-31,872,-653,-607,476,-134,768,177,319,198,-596,1147,2
111,-495,761,-122,-662,561,1418,958,-1027,1326,-164,284,12,-998,1615,1935,857,346,171,177,2
-389,-1703,1358,-25,-204,-3572,-1708,-172,1621,-887,-1998,1144,805,1836,-385,327,-2246,-4829,-1469,-453,1
3544,-1456,-1429,-1358,3,545,-2498,2461,254,-68,-193,584,3529,-2281,275,1154,1025,-2822,407,84,1
-602,-88,1757,-2104,1284,91,-292,-1515,94,638,1098,435,357,183,742,208,-1443,1794,1146,477,2
26,-3867,2933,152,346,-1886,913,1067,-366,1134,-6292,-3166,-1774,-2214,2048,-2127,-2122,-3321,-3383,-2176,1
995,-161,-1079,-901,-678,-777,2044,-25,458,-287,1229,589,-755,-129,649,-423,2761,1698,493,89,2
2379,698,-289,-156,-903,374,1264,494,1622,-764,1628,92,8,516,1718,-822,437,496,1621,1427,2
201,-3818,958,89,82,154,37,-1127,3714,1304,2417,1834,-2098,1631,106,-2186,-1384,-2463,-3779,2283,1
-1379,246,846,105,-19,1056,719,-1704,-834,-1014,1356,-1124,1245,1544,-229,-422,405,1299,768,113,2
42,-1217,-667,1702,-996,-199,-498,-53,1905,-107,1674,-568,-277,868,45,224,1927,451,1157,351,2
241,-2324,3078,2328,37,1111,-185,-3417,1502,77,-1724,1296,-4565,-429,-84,-281,-112,-664,2674,-2023,1
-3499,-1722,-696,28,494,-144,-45,3042,892,34,-812,1785,-4086,-102,-299,1898,-602,184,163,-3022,1
1393,99,1198,1174,-718,2287,79,865,-188,1798,2,522,-246,-4,-1276,873,958,426,1086,-1503,2
-1356,-3056,1071,-538,149,755,-3755,1436,978,-546,-1956,-1093,-2589,-4312,1126,-136,-868,2276,-178,766,1
305,2583,436,-449,478,3629,3166,2085,664,-121,-1557,-3368,2477,428,-149,-1365,6,-3403,486,75,1
3436,3958,1572,938,-687,259,1646,986,-289,1114,-3029,-2339,-1915,228,-792,-221,2264,-2733,-664,-256,1
59,29,819,1088,-125,53,1468,2728,-162,1801,85,-152,739,356,-22,589,-398,1512,1986,-782,2
1549,163,-149,1868,-3066,1033,812,964,426,-256,-274,1874,1629,189,-224,391,-1725,-1019,-1458,-795,1
3395,3379,1452,-1166,-286,2258,-37,-394,-871,-441,1994,-2633,-2806,136,-2121,-2467,-1808,3518,146,899,1
1493,95,889,75,2079,829,1067,1369,-2,-62,478,1192,1027,767,-1536,-225,-208,156,-346,-232,2
2732,-169,1948,-1,-1397,4615,82,-729,1638,742,1848,1561,-206,388,774,1649,1762,-426,1635,221,1
1415,2372,-254,-1892,71,-2997,1393,65,2752,3378,-1521,1143,83,3296,1216,-865,935,1775,1044,-4581,1
2264,1586,3,963,-246,759,481,2816,458,1626,107,1285,216,1252,1044,-582,-831,727,1451,884,2
-778,-204,-216,-1181,1224,103,-999,1495,-326,3917,2438,954,328,2258,16,-166,888,65,-1507,364,2
1913,-1126,-302,2454,1462,-2645,7,2548,-352,-618,443,729,2817,-638,3099,-223,1082,282,-301,2549,1
1409,-207,-432,1133,1647,-1188,-58,-306,-802,-154,401,103,-939,206,664,198,42,164,106,653,2
837,1413,336,-283,-524,-1192,2315,3158,-363,-1373,1054,-955,-551,-2501,-758,-5122,1563,2487,2284,-654,1
